ID / IDENTIFIANT,ORGANISATION,GROUP AND LEVEL  / GROUPE ET NIVEAU,PROVINCE_FR,PROVINCE_EN,FIRST OFFICIAL LANGUAGE / PREMIÈRE LANGUE OFFICIELLE (EN),MEMBERS OF VISIBLE MINORITIES / MINORITÉS VISIBLES,INDIGENOUS PEOPLES / AUTOCHTONES,PERSONS WITH DISABILITIES / PERSONNES EN SITUATION DE HANDICAP,APPLICATION DATE / DATE DE CANDIDATURE,SALARY / SALAIRE
24844,Organisation C,PM02,Alberta,Alberta,English,0,0,0,23-nov.-21,"63519,5"
24845,Organisation C,PM02,Québec (sauf la RCN),Quebec (except NCR),French,1,0,0,27-oct.-21,"63519,5"
24846,Organisation C,PM02,Ontario (sauf la RCN),Ontario (except NCR),English,1,0,1,24-sept.-21,"63519,5"
24847,Organisation C,PM02,Québec (sauf la RCN),Quebec (except NCR),English,1,0,0,14-oct.-21,"63519,5"
24848,Organisation C,PM02,Ontario (sauf la RCN),Ontario (except NCR),English,0,0,0,12-nov.-21,"63519,5"
24849,Organisation C,PM02,Ontario (sauf la RCN),Ontario (except NCR),English,1,0,0,20-nov.-21,"63519,5"
24850,Organisation C,PM02,Alberta,Alberta,English,1,0,0,13-août-21,"63519,5"
24851,Organisation C,PM02,Alberta,Alberta,English,1,0,0,14-août-21,"63519,5"
24852,Organisation C,PM02,Colombie-Britannique,British Columbia,English,0,0,1,4-août-21,"63519,5"
24853,Organisation C,PM02,Terre-Neuve-et-Labrador,Newfoundland and Labrador,English,0,0,1,29-juil.-21,"63519,5"
24854,Organisation C,PM02,Ontario (sauf la RCN),Ontario (except NCR),English,1,0,0,30-sept.-21,"63519,5"
24855,Organisation C,PM02,Ontario (sauf la RCN),Ontario (except NCR),English,1,0,0,28-sept.-21,"63519,5"
24856,Organisation C,PM02,Québec (sauf la RCN),Quebec (except NCR),French,0,0,0,20-oct.-21,"63519,5"
24857,Organisation C,PM02,Ontario (sauf la RCN),Ontario (except NCR),English,1,0,0,1-juil.-21,"63519,5"
24858,Organisation C,PM02,Ontario (sauf la RCN),Ontario (except NCR),English,0,0,0,22-juin-21,"63519,5"
24859,Organisation C,PM02,Colombie-Britannique,British Columbia,English,1,0,0,14-août-21,"63519,5"
24860,Organisation C,PM02,Québec (sauf la RCN),Quebec (except NCR),English,1,0,0,24-sept.-21,"63519,5"
24861,Organisation C,PM02,Québec (sauf la RCN),Quebec (except NCR),French,0,0,0,3-nov.-21,"63519,5"
24862,Organisation C,PM02,Québec (sauf la RCN),Quebec (except NCR),French,1,0,0,25-sept.-21,"63519,5"
24863,Organisation C,PM02,Ontario (sauf la RCN),Ontario (except NCR),English,0,1,0,20-oct.-21,"63519,5"
24864,Organisation C,PM02,Ontario (sauf la RCN),Ontario (except NCR),English,1,0,1,5-juil.-21,"63519,5"
24865,Organisation C,PM02,Ontario (sauf la RCN),Ontario (except NCR),English,1,0,0,25-juin-21,"63519,5"
24866,Organisation C,PM02,Québec (sauf la RCN),Quebec (except NCR),French,0,0,0,9-oct.-21,"63519,5"
24867,Organisation C,PM02,Québec (sauf la RCN),Quebec (except NCR),French,0,0,0,30-sept.-21,"63519,5"
24868,Organisation C,PM02,Ontario (sauf la RCN),Ontario (except NCR),English,0,0,0,11-avr.-21,"63519,5"
24869,Organisation C,PM02,Québec (sauf la RCN),Quebec (except NCR),English,0,0,1,27-sept.-21,"63519,5"
24870,Organisation C,PM02,Québec (sauf la RCN),Quebec (except NCR),French,1,0,0,25-nov.-21,"63519,5"
24871,Organisation C,PM02,Ontario (sauf la RCN),Ontario (except NCR),English,0,0,0,28-août-21,"63519,5"
24872,Organisation C,PM02,Ontario (sauf la RCN),Ontario (except NCR),English,1,0,0,22-juin-21,"63519,5"
24873,Organisation C,PM02,Saskatchewan,Saskatchewan,English,0,0,0,9-août-21,"63519,5"
24874,Organisation C,PM02,Ontario (sauf la RCN),Ontario (except NCR),English,1,0,0,29-nov.-21,"63519,5"
24875,Organisation C,PM02,Alberta,Alberta,English,1,0,0,26-juil.-21,"63519,5"
24876,Organisation C,PM02,Québec (sauf la RCN),Quebec (except NCR),French,1,1,0,15-nov.-21,"63519,5"
24877,Organisation C,PM02,Ontario (sauf la RCN),Ontario (except NCR),English,1,0,0,1-nov.-21,"63519,5"
24878,Organisation C,PM02,Québec (sauf la RCN),Quebec (except NCR),French,1,0,0,7-oct.-21,"63519,5"
24879,Organisation C,PM02,Ontario (sauf la RCN),Ontario (except NCR),English,0,0,0,6-juil.-21,"63519,5"
24880,Organisation C,PM02,Ontario (sauf la RCN),Ontario (except NCR),English,1,0,0,23-nov.-21,"63519,5"
24881,Organisation C,PM02,Québec (sauf la RCN),Quebec (except NCR),French,1,0,0,29-sept.-21,"63519,5"
24882,Organisation C,PM02,Ontario (sauf la RCN),Ontario (except NCR),English,1,0,0,11-nov.-21,"63519,5"
24883,Organisation C,PM02,Québec (sauf la RCN),Quebec (except NCR),French,0,0,0,4-oct.-21,"63519,5"
24884,Organisation C,PM02,Colombie-Britannique,British Columbia,English,0,0,0,13-août-21,"63519,5"
24885,Organisation C,PM02,Ontario (sauf la RCN),Ontario (except NCR),English,0,0,0,21-oct.-21,"63519,5"
24886,Organisation C,PM02,Alberta,Alberta,French,1,0,0,4-août-21,"63519,5"
24887,Organisation C,PM02,Colombie-Britannique,British Columbia,English,0,1,0,10-juin-21,"63519,5"
24888,Organisation C,PM02,Ontario (sauf la RCN),Ontario (except NCR),English,0,0,1,24-nov.-21,"63519,5"
24889,Organisation C,PM02,Québec (sauf la RCN),Quebec (except NCR),French,0,0,0,29-oct.-21,"63519,5"
24890,Organisation C,PM02,Québec (sauf la RCN),Quebec (except NCR),French,0,0,0,6-oct.-21,"63519,5"
24891,Organisation C,PM02,Ontario (sauf la RCN),Ontario (except NCR),English,1,0,0,23-juin-21,"63519,5"
24892,Organisation C,PM02,Québec (sauf la RCN),Quebec (except NCR),French,0,0,0,26-sept.-21,"63519,5"
24893,Organisation C,PM02,Ontario (sauf la RCN),Ontario (except NCR),English,0,0,1,25-nov.-21,"63519,5"
24894,Organisation C,PM02,Ontario (sauf la RCN),Ontario (except NCR),English,1,0,0,29-nov.-21,"63519,5"
24895,Organisation C,PM02,Québec (sauf la RCN),Quebec (except NCR),French,0,0,0,24-oct.-21,"63519,5"
24896,Organisation C,PM02,Québec (sauf la RCN),Quebec (except NCR),French,0,0,0,19-oct.-21,"63519,5"
24897,Organisation C,PM02,Manitoba,Manitoba,English,0,0,0,4-août-21,"63519,5"
24898,Organisation C,PM02,Québec (sauf la RCN),Quebec (except NCR),French,0,0,0,28-oct.-21,"63519,5"
24899,Organisation C,PM02,Ontario (sauf la RCN),Ontario (except NCR),French,0,0,0,23-juin-21,"63519,5"
24900,Organisation C,PM02,Québec (sauf la RCN),Quebec (except NCR),French,1,0,0,25-nov.-21,"63519,5"
24901,Organisation C,PM02,Ontario (sauf la RCN),Ontario (except NCR),English,0,0,0,13-août-21,"63519,5"
24902,Organisation C,PM02,Québec (sauf la RCN),Quebec (except NCR),French,0,0,0,4-nov.-21,"63519,5"
24903,Organisation C,PM02,Ontario (sauf la RCN),Ontario (except NCR),English,0,0,0,25-nov.-21,"63519,5"
24904,Organisation C,PM02,Ontario (sauf la RCN),Ontario (except NCR),English,1,0,0,25-nov.-21,"63519,5"
24905,Organisation C,PM02,Ontario (sauf la RCN),Ontario (except NCR),English,1,0,0,5-juil.-21,"63519,5"
24906,Organisation C,PM02,Québec (sauf la RCN),Quebec (except NCR),French,1,0,0,22-sept.-21,"63519,5"
24907,Organisation C,PM02,Alberta,Alberta,English,1,0,0,12-août-21,"63519,5"
24908,Organisation C,PM02,Alberta,Alberta,English,0,0,1,13-août-21,"63519,5"
24909,Organisation F,PM02,Île-du-Prince-Édouard,Prince Edward Island,English,0,0,0,15-nov.-21,"63519,5"
24910,Organisation C,PM02,Alberta,Alberta,French,0,0,1,8-juin-21,"63519,5"
24911,Organisation C,PM02,Colombie-Britannique,British Columbia,English,0,0,0,24-mai-21,"63519,5"
24912,Organisation C,PM02,Alberta,Alberta,English,1,0,0,15-avr.-21,"63519,5"
24913,Organisation C,PM02,Ontario (sauf la RCN),Ontario (except NCR),English,0,0,1,8-sept.-21,"63519,5"
24914,Organisation C,PM02,Ontario (sauf la RCN),Ontario (except NCR),English,0,0,1,24-juin-21,"63519,5"
24915,Organisation C,PM02,Québec (sauf la RCN),Quebec (except NCR),French,0,0,0,23-sept.-21,"63519,5"
24916,Organisation C,PM02,Québec (sauf la RCN),Quebec (except NCR),French,0,0,0,27-sept.-21,"63519,5"
24917,Organisation C,PM02,Ontario (sauf la RCN),Ontario (except NCR),English,0,0,0,28-juin-21,"63519,5"
24918,Organisation C,PM02,Québec (sauf la RCN),Quebec (except NCR),French,0,0,0,24-sept.-21,"63519,5"
24919,Organisation C,PM02,Québec (sauf la RCN),Quebec (except NCR),French,0,0,0,30-sept.-21,"63519,5"
24920,Organisation C,PM02,Québec (sauf la RCN),Quebec (except NCR),French,0,0,0,29-sept.-21,"63519,5"
24921,Organisation C,PM02,Québec (sauf la RCN),Quebec (except NCR),French,1,0,0,22-sept.-21,"63519,5"
24922,Organisation C,PM02,Ontario (sauf la RCN),Ontario (except NCR),English,0,0,0,16-juil.-21,"63519,5"
24923,Organisation C,PM02,Ontario (sauf la RCN),Ontario (except NCR),English,0,0,0,1-oct.-21,"63519,5"
24924,Organisation C,PM02,Québec (sauf la RCN),Quebec (except NCR),French,0,0,0,21-nov.-21,"63519,5"
24925,Organisation C,PM02,Ontario (sauf la RCN),Ontario (except NCR),English,1,0,0,24-juin-21,"63519,5"
24926,Organisation C,PM02,Ontario (sauf la RCN),Ontario (except NCR),English,1,0,0,25-nov.-21,"63519,5"
24927,Organisation C,PM02,Québec (sauf la RCN),Quebec (except NCR),French,0,0,0,4-oct.-21,"63519,5"
24928,Organisation C,PM02,Québec (sauf la RCN),Quebec (except NCR),French,0,0,0,24-sept.-21,"63519,5"
24929,Organisation C,PM02,Québec (sauf la RCN),Quebec (except NCR),French,0,0,0,21-sept.-21,"63519,5"
24930,Organisation C,PM02,Québec (sauf la RCN),Quebec (except NCR),French,1,0,0,14-oct.-21,"63519,5"
24931,Organisation C,PM02,Québec (sauf la RCN),Quebec (except NCR),French,0,0,0,2-nov.-21,"63519,5"
24932,Organisation C,PM02,Ontario (sauf la RCN),Ontario (except NCR),English,0,0,0,23-nov.-21,"63519,5"
24933,Organisation C,PM02,Québec (sauf la RCN),Quebec (except NCR),English,1,0,0,25-oct.-21,"63519,5"
24934,Organisation C,PM02,Colombie-Britannique,British Columbia,French,0,0,0,24-juin-21,"63519,5"
24935,Organisation C,PM02,Colombie-Britannique,British Columbia,English,0,0,0,1-mai-21,"63519,5"
24936,Organisation C,PM02,Québec (sauf la RCN),Quebec (except NCR),French,0,0,0,26-sept.-21,"63519,5"
24937,Organisation C,PM02,Alberta,Alberta,English,0,0,0,11-août-21,"63519,5"
24938,Organisation C,PM02,Alberta,Alberta,English,0,1,0,4-août-21,"63519,5"
24939,Organisation C,PM02,Ontario (sauf la RCN),Ontario (except NCR),French,0,0,0,21-juin-21,"63519,5"
24940,Organisation C,PM02,Québec (sauf la RCN),Quebec (except NCR),English,1,0,0,18-oct.-21,"63519,5"
24941,Organisation C,PM02,Québec (sauf la RCN),Quebec (except NCR),French,0,0,0,18-oct.-21,"63519,5"
24942,Organisation C,PM02,Québec (sauf la RCN),Quebec (except NCR),French,0,0,0,23-sept.-21,"63519,5"
24943,Organisation C,PM02,Québec (sauf la RCN),Quebec (except NCR),French,0,0,0,24-nov.-21,"63519,5"
24944,Organisation C,PM02,Québec (sauf la RCN),Quebec (except NCR),French,1,0,0,11-nov.-21,"63519,5"
24945,Organisation C,PM02,Québec (sauf la RCN),Quebec (except NCR),French,1,0,0,1-nov.-21,"63519,5"
24946,Organisation C,PM02,Saskatchewan,Saskatchewan,English,0,0,0,4-sept.-21,"63519,5"
24947,Organisation C,PM02,Québec (sauf la RCN),Quebec (except NCR),French,1,0,1,26-sept.-21,"63519,5"
24948,Organisation C,PM02,Ontario (sauf la RCN),Ontario (except NCR),English,0,0,0,26-juil.-21,"63519,5"
24949,Organisation C,PM02,Québec (sauf la RCN),Quebec (except NCR),French,0,0,0,23-sept.-21,"63519,5"
24950,Organisation F,PM02,Ontario (sauf la RCN),Ontario (except NCR),English,0,0,0,22-oct.-21,"63519,5"
24951,Organisation C,PM02,Québec (sauf la RCN),Quebec (except NCR),French,0,0,0,12-oct.-21,"63519,5"
24952,Organisation C,PM02,Ontario (sauf la RCN),Ontario (except NCR),English,0,0,0,25-juin-21,"63519,5"
24953,Organisation C,PM02,Ontario (sauf la RCN),Ontario (except NCR),English,1,0,0,27-juil.-21,"63519,5"
24954,Organisation C,PM02,Québec (sauf la RCN),Quebec (except NCR),French,0,0,0,15-oct.-21,"63519,5"
24955,Organisation C,PM02,Québec (sauf la RCN),Quebec (except NCR),French,1,0,0,26-oct.-21,"63519,5"
24956,Organisation C,PM02,Québec (sauf la RCN),Quebec (except NCR),French,1,0,0,29-nov.-21,"63519,5"
24957,Organisation C,PM02,Ontario (sauf la RCN),Ontario (except NCR),French,0,0,0,28-nov.-21,"63519,5"
24958,Organisation C,PM02,Ontario (sauf la RCN),Ontario (except NCR),English,1,0,0,16-oct.-21,"63519,5"
24959,Organisation C,PM02,Québec (sauf la RCN),Quebec (except NCR),French,0,0,0,13-oct.-21,"63519,5"
24960,Organisation C,PM02,Manitoba,Manitoba,English,0,0,0,11-août-21,"63519,5"
24961,Organisation C,PM02,Colombie-Britannique,British Columbia,English,1,0,0,12-août-21,"63519,5"
24962,Organisation C,PM02,Terre-Neuve-et-Labrador,Newfoundland and Labrador,English,0,0,1,29-nov.-21,"63519,5"
24963,Organisation C,PM02,Ontario (sauf la RCN),Ontario (except NCR),English,1,0,0,30-avr.-21,"63519,5"
24964,Organisation C,PM02,Ontario (sauf la RCN),Ontario (except NCR),English,0,0,0,29-sept.-21,"63519,5"
24965,Organisation C,PM02,Québec (sauf la RCN),Quebec (except NCR),French,1,0,0,18-nov.-21,"63519,5"
24966,Organisation C,PM02,Québec (sauf la RCN),Quebec (except NCR),French,0,0,0,30-sept.-21,"63519,5"
24967,Organisation C,PM02,Ontario (sauf la RCN),Ontario (except NCR),English,1,0,0,3-oct.-21,"63519,5"
24968,Organisation C,PM02,Québec (sauf la RCN),Quebec (except NCR),French,0,0,0,30-sept.-21,"63519,5"
24969,Organisation C,PM02,Ontario (sauf la RCN),Ontario (except NCR),English,1,0,0,25-juin-21,"63519,5"
24970,Organisation C,PM02,Québec (sauf la RCN),Quebec (except NCR),French,0,0,0,9-nov.-21,"63519,5"
24971,Organisation C,PM02,Québec (sauf la RCN),Quebec (except NCR),French,0,0,0,9-nov.-21,"63519,5"
24972,Organisation C,PM02,Ontario (sauf la RCN),Ontario (except NCR),English,1,0,0,22-juin-21,"63519,5"
24973,Organisation C,PM02,Québec (sauf la RCN),Quebec (except NCR),English,0,0,0,26-oct.-21,"63519,5"
24974,Organisation C,PM02,Alberta,Alberta,English,1,0,0,24-nov.-21,"63519,5"
24975,Organisation C,PM02,Québec (sauf la RCN),Quebec (except NCR),French,1,0,0,24-nov.-21,"63519,5"
24976,Organisation F,PM02,Ontario (sauf la RCN),Ontario (except NCR),English,1,0,0,31-oct.-21,"63519,5"
24977,Organisation C,PM02,Alberta,Alberta,English,0,0,0,13-août-21,"63519,5"
24978,Organisation C,PM02,Ontario (sauf la RCN),Ontario (except NCR),English,0,0,0,24-juin-21,"63519,5"
24979,Organisation C,PM02,Québec (sauf la RCN),Quebec (except NCR),French,0,0,0,30-sept.-21,"63519,5"
24980,Organisation C,PM02,Québec (sauf la RCN),Quebec (except NCR),French,0,0,0,19-oct.-21,"63519,5"
24981,Organisation C,PM02,Alberta,Alberta,English,0,0,0,6-août-21,"63519,5"
24982,Organisation C,PM02,Ontario (sauf la RCN),Ontario (except NCR),English,0,0,0,26-oct.-21,"63519,5"
24983,Organisation C,PM02,Ontario (sauf la RCN),Ontario (except NCR),English,0,0,0,8-sept.-21,"63519,5"
24984,Organisation C,PM02,Colombie-Britannique,British Columbia,English,1,0,0,14-août-21,"63519,5"
24985,Organisation C,PM02,Ontario (sauf la RCN),Ontario (except NCR),English,0,0,0,1-sept.-21,"63519,5"
24986,Organisation C,PM02,Manitoba,Manitoba,English,0,0,0,7-mai-21,"63519,5"
24987,Organisation C,PM02,Ontario (sauf la RCN),Ontario (except NCR),English,0,0,0,28-juin-21,"63519,5"
24988,Organisation C,PM02,Ontario (sauf la RCN),Ontario (except NCR),English,0,0,0,1-oct.-21,"63519,5"
24989,Organisation C,PM02,Ontario (sauf la RCN),Ontario (except NCR),English,1,0,0,23-sept.-21,"63519,5"
24990,Organisation C,PM02,Ontario (sauf la RCN),Ontario (except NCR),English,0,0,0,13-avr.-21,"63519,5"
24991,Organisation C,PM02,Québec (sauf la RCN),Quebec (except NCR),French,0,0,0,24-nov.-21,"63519,5"
24992,Organisation C,PM02,Québec (sauf la RCN),Quebec (except NCR),French,0,0,0,29-sept.-21,"63519,5"
24993,Organisation C,PM02,Saskatchewan,Saskatchewan,English,0,0,0,11-août-21,"63519,5"
24994,Organisation C,PM02,Québec (sauf la RCN),Quebec (except NCR),French,0,0,0,20-oct.-21,"63519,5"
24995,Organisation C,PM02,Ontario (sauf la RCN),Ontario (except NCR),English,0,1,0,12-nov.-21,"63519,5"
24996,Organisation C,PM02,Ontario (sauf la RCN),Ontario (except NCR),English,1,0,1,1-sept.-21,"63519,5"
24997,Organisation C,PM02,Québec (sauf la RCN),Quebec (except NCR),French,1,0,0,23-nov.-21,"63519,5"
24998,Organisation F,PM02,Nouvelle-Écosse,Nova Scotia,English,0,0,0,9-nov.-21,"63519,5"
24999,Organisation C,PM02,Ontario (sauf la RCN),Ontario (except NCR),English,0,0,0,25-oct.-21,"63519,5"
25000,Organisation C,PM02,Ontario (sauf la RCN),Ontario (except NCR),English,1,0,0,22-juin-21,"63519,5"
25001,Organisation C,PM02,Québec (sauf la RCN),Quebec (except NCR),French,0,0,0,21-sept.-21,"63519,5"
25002,Organisation C,PM02,Ontario (sauf la RCN),Ontario (except NCR),English,1,0,0,16-juil.-21,"63519,5"
25003,Organisation C,PM02,Québec (sauf la RCN),Quebec (except NCR),French,0,0,0,31-oct.-21,"63519,5"
25004,Organisation C,PM02,Québec (sauf la RCN),Quebec (except NCR),French,0,0,0,6-oct.-21,"63519,5"
25005,Organisation C,PM02,Alberta,Alberta,English,0,0,0,13-août-21,"63519,5"
25006,Organisation C,PM02,Québec (sauf la RCN),Quebec (except NCR),English,0,0,0,30-sept.-21,"63519,5"
25007,Organisation C,PM02,Saskatchewan,Saskatchewan,English,0,0,0,8-juil.-21,"63519,5"
25008,Organisation C,PM02,Québec (sauf la RCN),Quebec (except NCR),French,0,0,0,28-sept.-21,"63519,5"
25009,Organisation C,PM02,Ontario (sauf la RCN),Ontario (except NCR),English,1,0,0,15-mai-21,"63519,5"
25010,Organisation C,PM02,Québec (sauf la RCN),Quebec (except NCR),French,1,0,0,18-nov.-21,"63519,5"
25011,Organisation C,PM02,Manitoba,Manitoba,English,0,0,0,13-août-21,"63519,5"
25012,Organisation C,PM02,Ontario (sauf la RCN),Ontario (except NCR),English,0,0,0,8-août-21,"63519,5"
25013,Organisation C,PM02,Ontario (sauf la RCN),Ontario (except NCR),English,1,0,0,25-juin-21,"63519,5"
25014,Organisation C,PM02,Ontario (sauf la RCN),Ontario (except NCR),English,0,0,0,14-juin-21,"63519,5"
25015,Organisation C,PM02,Québec (sauf la RCN),Quebec (except NCR),French,0,0,0,17-nov.-21,"63519,5"
25016,Organisation C,PM02,Québec (sauf la RCN),Quebec (except NCR),French,0,0,0,24-nov.-21,"63519,5"
25017,Organisation C,PM02,Ontario (sauf la RCN),Ontario (except NCR),English,0,0,0,9-nov.-21,"63519,5"
25018,Organisation C,PM02,Québec (sauf la RCN),Quebec (except NCR),French,0,0,0,28-sept.-21,"63519,5"
25019,Organisation C,PM02,Manitoba,Manitoba,English,0,1,0,14-août-21,"63519,5"
25020,Organisation C,PM02,Ontario (sauf la RCN),Ontario (except NCR),English,1,0,0,25-juin-21,"63519,5"
25021,Organisation C,PM02,Ontario (sauf la RCN),Ontario (except NCR),English,0,0,0,14-juin-21,"63519,5"
25022,Organisation C,PM02,Alberta,Alberta,English,0,0,0,23-nov.-21,"63519,5"
25023,Organisation C,PM02,Québec (sauf la RCN),Quebec (except NCR),French,0,0,0,11-nov.-21,"63519,5"
25024,Organisation C,PM02,Ontario (sauf la RCN),Ontario (except NCR),English,1,0,0,12-mai-21,"63519,5"
25025,Organisation C,PM02,Québec (sauf la RCN),Quebec (except NCR),French,0,0,0,11-nov.-21,"63519,5"
25026,Organisation C,PM02,Québec (sauf la RCN),Quebec (except NCR),French,0,0,0,21-sept.-21,"63519,5"
25027,Organisation C,PM02,Ontario (sauf la RCN),Ontario (except NCR),French,0,0,0,17-nov.-21,"63519,5"
25028,Organisation C,PM02,Ontario (sauf la RCN),Ontario (except NCR),French,0,0,0,14-oct.-21,"63519,5"
25029,Organisation C,PM02,Québec (sauf la RCN),Quebec (except NCR),French,0,0,0,21-sept.-21,"63519,5"
25030,Organisation C,PM02,Ontario (sauf la RCN),Ontario (except NCR),English,0,0,0,23-sept.-21,"63519,5"
25031,Organisation C,PM02,Québec (sauf la RCN),Quebec (except NCR),French,1,0,0,20-oct.-21,"63519,5"
25032,Organisation C,PM02,Ontario (sauf la RCN),Ontario (except NCR),English,0,0,0,14-nov.-21,"63519,5"
25033,Organisation C,PM02,Québec (sauf la RCN),Quebec (except NCR),French,0,0,0,30-sept.-21,"63519,5"
25034,Organisation C,PM02,Québec (sauf la RCN),Quebec (except NCR),French,0,0,0,28-oct.-21,"63519,5"
25035,Organisation C,PM02,Québec (sauf la RCN),Quebec (except NCR),French,0,0,0,25-nov.-21,"63519,5"
25036,Organisation C,PM02,Ontario (sauf la RCN),Ontario (except NCR),English,0,0,0,8-nov.-21,"63519,5"
25037,Organisation C,PM02,Ontario (sauf la RCN),Ontario (except NCR),English,0,0,0,11-juin-21,"63519,5"
25038,Organisation C,PM02,Québec (sauf la RCN),Quebec (except NCR),French,0,0,0,23-sept.-21,"63519,5"
25039,Organisation C,PM02,Québec (sauf la RCN),Quebec (except NCR),French,0,0,0,23-sept.-21,"63519,5"
25040,Organisation C,PM02,Ontario (sauf la RCN),Ontario (except NCR),French,0,0,0,19-mai-21,"63519,5"
25041,Organisation C,PM02,Québec (sauf la RCN),Quebec (except NCR),French,0,0,0,21-sept.-21,"63519,5"
25042,Organisation C,PM02,Québec (sauf la RCN),Quebec (except NCR),French,0,0,1,16-oct.-21,"63519,5"
25043,Organisation C,PM02,Alberta,Alberta,French,0,0,0,11-août-21,"63519,5"
25044,Organisation C,PM02,Québec (sauf la RCN),Quebec (except NCR),French,0,0,0,21-sept.-21,"63519,5"
25045,Organisation C,PM02,Colombie-Britannique,British Columbia,English,0,0,0,6-avr.-21,"63519,5"
25046,Organisation C,PM02,Ontario (sauf la RCN),Ontario (except NCR),French,0,0,0,8-juin-21,"63519,5"
